gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSAPLG00000000579	129.591174343514	0.619076251852986	0.319220831525135	0.00226561666236521	0.0262956960930935
ENSAPLG00000000580	1646.56895428364	-0.597223006036698	0.213061806627494	0.000199141764472879	0.00370813838399229
ENSAPLG00000000588	84.5270876478856	5.01818212200616	0.57712617043081	1.47720104581188e-19	2.28086480579177e-17
ENSAPLG00000000604	315.918684729437	-0.745287856250319	0.501804471504879	0.0036590296832565	0.0375241685875454
ENSAPLG00000000622	3777.67505875927	-1.14703862882316	0.340024404085796	1.32268136937618e-05	0.000364254256071494
ENSAPLG00000000660	88.7027402186667	-1.15589631750816	0.453167148146284	0.000117366745638782	0.0024180716920062
ENSAPLG00000000672	53.7811833416542	0.814426501001509	0.297784199085498	0.000185943326646793	0.00350512098049414
ENSAPLG00000000705	65.268056115821	2.70519316813593	0.410060055308375	8.20931417135793e-13	7.88897869530075e-11
ENSAPLG00000000719	11.5372749542462	0.973192859450699	0.607173654154809	0.00139000230924918	0.0179319158745301
ENSAPLG00000000752	97.9703020481704	0.981533447775333	0.220093354550179	4.34467649088706e-07	1.72556486525347e-05
ENSAPLG00000000757	24.1435829311854	-1.02994539254244	0.868536119981106	0.00230082963836024	0.026614478863928
ENSAPLG00000000830	64.0679454856766	3.22738841574369	0.34511518579583	3.08694710449785e-22	5.81107220685061e-20
ENSAPLG00000000875	117.797821061725	1.19724848123111	0.345931672723353	8.46308639284913e-06	0.000249035831285937
ENSAPLG00000000882	29.4497515677653	0.612497353277776	0.355695486102156	0.00383084137578233	0.0388190578358749
ENSAPLG00000000904	469.944739969252	1.19968632394247	0.299906652425037	1.29761649203652e-06	4.58402206518403e-05
ENSAPLG00000000915	326.221928617288	-1.43227194457606	0.324944027710517	8.65853889284305e-08	3.93992190282944e-06
ENSAPLG00000000931	17.3690651122704	1.1002495037355	0.657049943353807	0.000858552469611789	0.0121505953011382
ENSAPLG00000000951	113.02137376122	0.734915791358307	0.303118103709712	0.000496643340406247	0.00788091545480675
ENSAPLG00000000958	69.6266396741646	-0.781610993667026	0.621108338707235	0.004386950671607	0.0428772945442556
ENSAPLG00000000963	958.468675315803	0.797843183434403	0.168977279013594	1.3868755039401e-07	6.12811677657389e-06
ENSAPLG00000001018	1511.59819071052	1.84046693568429	0.271514353584042	3.10717932958862e-14	3.4714518981469e-12
ENSAPLG00000001026	54.2851587266145	3.56563735367376	0.355262798658447	4.08354612600971e-25	9.51120184129245e-23
ENSAPLG00000001050	1804.19526820368	0.721940643970158	0.41256994093288	0.00249308353080862	0.027925085952657
ENSAPLG00000001066	10.9872062639979	1.54234840149982	0.810668871434216	0.000228857928637041	0.00418213517996039
ENSAPLG00000001086	19.0382771709909	0.760442654993878	0.498402932432596	0.00324066304375851	0.034282672476774
ENSAPLG00000001091	75.1703056030371	-0.72805554568612	0.292448266218329	0.000422595949855288	0.00698236314898202
ENSAPLG00000001126	122.542205182112	1.18675702681714	0.222505624424144	3.25015874462582e-09	1.90870433626701e-07
ENSAPLG00000001137	203.172492711219	1.43846182992769	0.240458931516928	1.72330516439325e-11	1.38489237246152e-09
ENSAPLG00000001177	855.293497865821	-0.605266567453803	0.26972133788443	0.00105902740157094	0.0143522234244456
ENSAPLG00000001183	1575.99473281327	4.46742597063133	0.340183855156285	1.26674522225229e-40	9.67089602455057e-38
ENSAPLG00000001335	8.35076712768582	1.84418559248777	1.08888572879469	0.000258609451112985	0.00464853220406793
ENSAPLG00000001442	1026.78714899689	-0.671224025589008	0.300716430395453	0.000942952718619005	0.013155387065241
ENSAPLG00000001466	26.4575054935112	0.767175950819462	0.413107116687241	0.00172895594649154	0.0213855199070087
ENSAPLG00000001483	131.863655047352	-0.765836420738706	0.278729319795898	0.000193890495133695	0.0036201673697381
ENSAPLG00000001610	3124.9980707344	7.61983734068999	0.444777838943205	3.4291332557121e-68	1.17807872999989e-64
ENSAPLG00000001621	30.7107426934362	1.27716727906996	0.638635025605628	0.000294793379861467	0.00516057404593157
ENSAPLG00000001665	268.04299079312	-1.10751836548827	0.311329001135552	8.50058478296925e-06	0.000249604777964879
ENSAPLG00000001734	160.042936974499	0.789063641453169	0.187107327719987	1.22032342764935e-06	4.34447786081798e-05
ENSAPLG00000001754	26.6942115208488	-0.645956107509219	0.427396093749305	0.00514843252619346	0.0480973728004144
ENSAPLG00000001764	21.5638771774625	1.03806408561979	0.429676043720838	0.000228001141097555	0.00417202620634168
ENSAPLG00000001780	32.4064479861082	0.948220325155311	0.395005284991381	0.000308914951107757	0.00538036661359036
ENSAPLG00000001804	7.69427044084483	1.37751389880396	1.18473540484224	0.001229468982829	0.0162925388254929
ENSAPLG00000001882	652.973840693968	1.89769995038353	0.242598544182801	1.36505632690379e-17	1.95402125461583e-15
ENSAPLG00000001907	128.096328866359	0.716286109449573	0.351932006288129	0.00137053578878562	0.0177744742654469
ENSAPLG00000001918	185.402781707964	2.7835814620127	0.264265382579858	2.24078110684076e-27	6.28424774902158e-25
ENSAPLG00000001947	324.513359653135	0.587475523010089	0.180523174386836	4.24393010599325e-05	0.000998631635557522
ENSAPLG00000001960	29.0627042443216	1.53927086345922	0.406018574605969	8.35220992427066e-07	3.1020559129548e-05
ENSAPLG00000001970	44.2658057950059	-0.721608240737904	0.359629038519898	0.00144254217464742	0.0184747572823903
ENSAPLG00000001977	42.5708267005771	2.07143455671488	0.397480870481792	7.42795709352457e-10	4.74767378507975e-08
ENSAPLG00000001999	719.60578980045	1.76235697611083	0.368240385902359	5.7639108828729e-09	3.16830653409757e-07
ENSAPLG00000002000	2413.52976971082	1.45403505849586	0.227105105150104	1.06684265768182e-12	1.01107253805956e-10
ENSAPLG00000002014	44.6405083769476	-1.08886995686925	0.541371307677878	0.000463468927534796	0.00746168312046822
ENSAPLG00000002049	41.1678003506181	0.649127421947638	0.346400906703107	0.00242088574879836	0.027426060972784
ENSAPLG00000002080	39.5684179171176	1.48474315904725	0.317012222560726	1.89173954397315e-08	9.73643625965507e-07
ENSAPLG00000002081	33.1994882827098	0.85773793524985	0.362878303645224	0.000433958916524885	0.00712480696640975
ENSAPLG00000002101	47.1567368742488	-0.78354481276049	0.482536415694791	0.00252894415932329	0.0282313165210566
ENSAPLG00000002131	61.8411322536996	0.584706065174423	0.250497938259039	0.000860274067871194	0.0121573854995348
ENSAPLG00000002170	792.697939671479	3.67575679062468	0.279922109458959	9.23094719702133e-41	7.46186331655689e-38
ENSAPLG00000002202	109.74488095347	0.771925341766881	0.238494028189303	4.35689213289211e-05	0.00101478663881701
ENSAPLG00000002219	196.301559933608	1.11048241423046	0.182189024919949	6.30952181938468e-11	4.81696938011024e-09
ENSAPLG00000002251	621.162012519953	0.7689176835067	0.621517505271327	0.00471910413125075	0.0450901143731777
ENSAPLG00000002252	1824.17903281169	4.74513074802422	0.266833867327806	5.9072586307968e-72	2.70591827014699e-68
ENSAPLG00000002281	18.8481905928627	1.0343403168073	0.615895652030222	0.00101720369468501	0.0139505121480653
ENSAPLG00000002292	255.287072077261	-0.628307433550539	0.252055222326297	0.000496599285845112	0.00788091545480675
ENSAPLG00000002299	91.9309862006393	0.976002233662084	0.263054699590166	7.40327687276246e-06	0.000220685099317791
ENSAPLG00000002302	118.642592475947	1.43609418311351	0.31016283766385	3.01071599381766e-08	1.4829125156646e-06
ENSAPLG00000002317	102.084722989233	4.71811162772315	0.50251022536428	3.02249640260296e-22	5.76877021730137e-20
ENSAPLG00000002365	6.64060506446616	0.98866688838431	0.834162281921693	0.00255185874063459	0.0283948524808102
ENSAPLG00000002378	4489.23935482915	0.751380906598168	0.285519879674204	0.000274700551050383	0.00485945896918471
ENSAPLG00000002392	307.018601219006	1.39925821073208	0.117615547026336	1.07180082508777e-34	5.2602453351272e-32
ENSAPLG00000002422	210.841965093545	-0.85577728133148	0.228000184006514	7.3955360630601e-06	0.000220685099317791
ENSAPLG00000002423	157.442266229241	2.07780360896468	0.312609921764437	1.30407660591655e-13	1.31769269989009e-11
ENSAPLG00000002438	1498.94136460348	-1.12177528023295	0.21073296006953	4.76356720970766e-09	2.69386586814003e-07
ENSAPLG00000002442	505.220398018379	0.652144031850602	0.178685545967316	9.64899316929375e-06	0.000278564000278224
ENSAPLG00000002516	360.888679398897	0.800789626666693	0.289469325546216	0.000174433845889373	0.00332811318090777
ENSAPLG00000002524	155.048517291665	0.609343052824069	0.187966070526302	4.38042571426923e-05	0.00101682111766027
ENSAPLG00000002558	85.3323800531645	2.12956254562517	0.284545935528797	4.01441340891765e-16	5.10796935790244e-14
