transcription_factor	no_search_sites	no_background_sites	sum_search_sites	sum_background_sites	no_gene_sites	fisher_pval	wilcox_pval	fisher_pval2	zscore	fisher_adjusted	wilcox_adjusted	fisher2_adjusted
AEBP2_02	0	0	0	0	183	1	1	1	0	1	1	1
AFP1_Q6	15	12	18	12	183	0.344953260115425	0.26629613195429	0.180788299970026	5.43320170420027	1	1	1
AHRARNT_01	96	121	181	279	183	0.997206373705443	0.999345126135476	0.99999822220858	-22.9049422870938	1	1	1
AHRARNT_02	101	124	177	297	183	0.99508689304572	0.999961844639869	0.999999988704354	-27.9919520773795	1	1	1
AHR_01	137	159	326	455	183	0.998957167290968	0.999973325551972	0.999998469050185	-24.1653148215575	1	1	1
AIOLOS_01	1	1	1	1	183	0.750684931506849	0.501543613737692	0.750000620965278	0	1	1	1
ALX4_01	0	0	0	0	183	1	1	1	0	1	1	1
AMYB_01	0	0	0	0	183	1	1	1	0	1	1	1
AP1FJ_Q2	158	158	427	508	183	0.560409299449401	0.868557308201613	0.99638746926188	-11.2558789128031	1	1	1
AP2ALPHA_03	169	171	2466	3083	183	0.728825749528589	0.974991465209081	1	-25.6812959483231	1	1	1
AP2_Q6	151	164	1444	1589	183	0.983090352113938	0.979966644687142	0.996110601087255	-13.3719211086051	1	1	1
AP4_01	0	0	0	0	183	1	1	1	0	1	1	1
APA1_02	1	0	1	0	183	0.5	0.159981110999345	0.5	0	1	0.994039936883569	1
AREB6_01	157	156	407	423	183	0.5	0.463925985034234	0.722622270922937	-2.46105774563439	1	1	1
ARNTLBHLHA15_01	1	0	1	0	183	0.5	0.159981110999345	0.5	0	1	0.994039936883569	1
ARNTL_01	0	1	0	2	183	1	0.842663377793175	1	0	1	1	1
AR_02	125	125	248	221	183	0.54470725417281	0.150325440324678	0.114805359854072	9.13177282161793	1	0.994039936883569	1
AR_12	0	0	0	0	183	1	1	1	0	1	1	1
ATF3_05	0	0	0	0	183	1	1	1	0	1	1	1
ATF4TEF_01	9	6	9	6	183	0.29975760604974	0.215215410554754	0.303615970214079	4.18446352817803	1	1	1
BACH1_01	45	46	55	54	183	0.595511417755709	0.48010561374706	0.5	-0.538380160346039	1	1	1
BATF3_01	0	0	0	0	183	1	1	1	0	1	1	1
BATFJUN_01	10	6	11	6	183	0.222107421627749	0.151946923667293	0.166147794354007	5.61666297294928	1	0.994039936883569	1
BATF_04	0	0	0	0	183	1	1	1	0	1	1	1
BCL11A_03	11	9	11	12	183	0.409394619571804	0.333451533358264	0.661184661804445	-0.81848787863769	1	1	1
BCL6_02	162	165	595	529	183	0.750783089326756	0.0870217097646345	0.0260748272008655	9.98572659734213	1	0.994039936883569	0.526627363425691
BEN_02	179	181	1247	1383	183	0.892556652166564	0.934058789070533	0.996326698297748	-9.72690089282059	1	1	1
BMAL1_Q6	61	59	81	71	183	0.455685795641936	0.327420215570281	0.23271230975647	3.54619822071057	1	1	1
BRACH_01	0	0	0	0	183	1	1	1	0	1	1	1
BRN3B_01	1	1	1	1	183	0.750684931506849	0.501543613737692	0.750000620965278	0	1	1	1
BTEB3_Q5	171	175	1676	1873	183	0.875132513879739	0.969509306534458	0.999579832073266	-17.024233606335	1	1	1
CACCCBINDINGFACTOR_Q6	139	151	566	617	183	0.953263903160461	0.974897397996723	0.935015107910289	-8.95359566244444	1	1	1
CARF_01	1	1	1	1	183	0.750684931506849	0.501543613737692	0.750000620965278	0	1	1	1
CDC5_01	29	35	35	44	183	0.832270601922865	0.805303128043182	0.869810659755821	-4.52817425559578	1	1	1
CDPCR3_01	125	134	284	303	183	0.874794660881044	0.776146986226933	0.795613092471366	-4.94904723396239	1	1	1
